campaign_id,audience_segment,creative_size.userid,creative_messaging,app_url,exchange,device_make,impressions,clicks,viewable_impressions,measurable_impressions,total_conversions,gross_cost
NW71T,Online Behavior>United States>Intent » Auto Buyers » Category>Caravan,300x250 | JLZEQ0328H,10% Discount - Ends 6/1,ranker.com,Google Ad Manager,Smartphone,8097,20,4942,6868,1,6177.464545
DW13Q,US » Reach » Propensity Models » Hobbies and Interest » Sports » PGA Tour Enthusiast,320x50 | CLLBZ5214Q,Sign up Now - 10% Off,mail.yahoo.com,PubMatic,Smartphone,65257,201,12749,19274,3,2468.135837
QH16W,Media and Entertainment » Sports and Recreational Activities » Interest (Affinity) » Team Sports » Baseball,320x50 | CLLBZ5214Q,Sign up Now - 10% Off,news.yahoo.com,PubMatic,Smartphone,73544,223,40405,67406,1,1465.872266
ZI4I,Online Behavior>United States>Beauty and Fitness>Beauty Pageants,300x250 | MDGOQ6855W,Sign up Today - 10% Off,yahoo.com,BidSwitch,Apple PC,7584,40,3093,6897,2,4467.080758
VS66G,Online Behavior>United States>Intent » Auto Buyers » Car Make>Honda,300x250 | HWQQZ9726H,Subscribe Today - 10% Discount,npr.org,Yahoo Exchange,Smartphone,8000,10,4400,6379,1,6159.366902
ES5Z,Online Behavior>United States>Autos and Vehicles » Brands>Isuzu,300x250 | HWQQZ9726H,10% Discount - Ends 6/1,realtor.com,Index Exchange,Windows PC,16978,30,8367,15731,9,5886.071146
QX29U,Media and Entertainment » Music,300x250 | JYBOR4297F,10% Discount - Ends 6/1,cnn.com,Yahoo Exchange,Smartphone,45402,122,17284,27542,5,2163.265346
RF63I,US » Brand Propensities » Media and Entertainment » Regal Cinemas Buyer Propensity,320x50 | JYBOR4297F,10% Discount - Ends 6/1,finance.yahoo.com,Google Ad Manager,Smartphone,52582,140,22065,46126,10,1631.741712
TC57U,Media and Entertainment » News and Current Events,300x250 | JYBOR4297F,Sign up Now - 10% Off,nbcnews.com,Google Ad Manager,Smartphone,183208,620,131164,177952,43,2682.436623
TF4U,Online Behavior>United States>Hobbies and Leisure>Outdoors » Hiking and Camping,300x250 | COBZW7547O,10% Discount - Ends 6/1,ebay.com,Magnite DV+,Apple PC,27592,80,10901,24980,17,6809.356022
LH71M,US » Demographic » Family » Households with 2 Adults,320x50 | COBZW7547O,10% Discount - Ends 6/1,yahoo.com,BidSwitch,Smartphone,507889,823,176329,450103,78,1440.745362
LL53R,Online Behavior>United States>Autos and Vehicles » Brands>Aston Martin,300x250 | FGVPW3544C,Subscribe Today - 10% Discount,yahoo.com,Google Ad Manager,Windows PC,84460,209,13169,26688,1,4279.230955
NQ58V,Online Behavior>United States>Travel>Tourist Destinations » Zoos-Aquariums-Preserves,320x50 | CUZXM7602U,10% Discount - Ends 6/1,biblegateway.com,Index Exchange,Smartphone,106151,299,75304,99311,9,6616.88066
IO39I,Online Behavior>United States>Life Event>New Parent,300x250 | XOFAZ2792C,10% Discount - Ends 6/1,ebay.com,Xandr - Monetize SSP (AppNexus),Smartphone,569171,1354,343050,541133,78,7129.633287
HP59M,US » Brand Propensities » Telecom and Service Providers » Page Plus Cellular Buyer Propensity,320x50 | CFZCA3587E,Sign up Today - 10% Off,merriam-webster.com,Yieldmo,Smartphone,12148,40,7950,11360,9,1936.008049
HD66S,US » Reach » Propensity Models » Hobbies and Interest » Food and Drinks » Coffee Connoisseurs,320x50 | LVWON1040F,10% Discount - Ends 6/1,yahoo.com,Google Ad Manager,Smartphone,263752,702,127042,225121,4,1465.51471
ID64N,Mobile - US » Shopping » Brand » Old Navy,300x250 | ANIZM5002N,Sign up Now - 10% Off,autotrader.com,PubMatic,Smartphone,67752,174,47126,65080,3,1557.01573
CM49X,Real Estate » Rent Amount » Sensible  Rentals ($1000-$3000),300x250 | ANIZM5002N,10% Discount - Ends 6/1,drugs.com,Smart RTB+ (Smartadserver),Windows PC,49415,144,24692,45565,3,1471.175728
VT8O,Online Behavior>United States>Autos and Vehicles » Brands>Jaguar,320x50 | KTGEH9338Z,Sign up Now - 10% Off,mlb.com,Google Ad Manager,Smartphone,38396,87,6305,35118,9,5740.164546
LR9O,Online Behavior>United States>Intent » Auto Buyers » Type>Luxury,320x50 | DFQGI9997O,Sign up Now - 10% Off,al.com,PubMatic,Smartphone,14489,37,12453,13873,10,6195.840734
NI67E,Online Behavior>United States>Validated Demographic » Gender and Age Combined>Females 25 or older,300x250 | ZNYKU3011Q,Subscribe Today - 10% Discount,abcnews.go.com,Google Ad Manager,Apple PC,10524,55,7601,10242,11,6136.133902
SZ67J,Online Behavior>United States>Finance » Investing>Stocks and Bonds,320x50 | ZNYKU3011Q,Subscribe Today - 10% Discount,ebay.com,Yahoo Exchange,Smartphone,680912,2000,388915,648524,39,7814.262494
OZ35S,US » Sociodemographic » ConneXions Lifestage » F2 Suburban Spenders,320x50 | ZNYKU3011Q,Sign up Today - 10% Off,weather.com,Google Ad Manager,Smartphone,292885,796,12733,203986,4,1503.913054
WA47A,US Home » Property Type » Single,320x50 | LKSDD3907S,Subscribe Today - 10% Discount,realtor.com,BidSwitch,Smartphone,15318,30,5928,13298,19,1570.29739
VI17M,US Travel » Likely Business Travel » Number of Nights Stayed » 0 Nights,300x50 | LKSDD3907S,Sign up Today - 10% Off,screenrant.com,Google Ad Manager,Smartphone,81054,265,56762,76198,16,1532.357841
WS44Y,Online Behavior>United States>Sports>Sports League » NHL,300x250 | UOMGJ9702W,Sign up Now - 10% Off,ebay.com,Index Exchange,Smartphone,56945,152,20750,50714,9,5144.474371
RR56C,Online Behavior>United States>B2B » Occupation>ComputerProgrammer,300x250 | OCAXR0957T,10% Discount - Ends 6/1,realtor.com,Yahoo Exchange,Apple PC,114194,380,50923,104074,2,4036.089376
QP28Q,Mobile - US » Device Ownership » Tablets » yes,300x250 | QYEQM4399O,Sign up Now - 10% Off,medicalnewstoday.com,BidSwitch,Apple PC,17645,40,9673,15088,15,1591.772246
BR61E,Online Behavior>United States>Intent » Shopping>Consumer Electronics » Cameras and Photography Equip,300x250 | YZRZD5125Z,Sign up Today - 10% Off,gameofglam.com,BidSwitch,Smartphone,11681,88,4713,8230,4,5216.648879
EX96U,OnAudience » Interest » Technology & Computing » Internet Technology,300x250 | YZRZD5125Z,Subscribe Today - 10% Discount,ign.com,OpenX,Smartphone,13833,84,7693,13237,6,1526.787066
SI66V,US » B2B » B2B Decision Maker Responsibilities » Employee Benefits,320x50 | TEXCP6975A,Subscribe Today - 10% Discount,classmates.com,Magnite DV+,Smartphone,12451,30,2987,11295,4,2127.323828
EV32K,Media and Entertainment » Audio and Video Streaming » Streaming Audio,300x250 | TEXCP6975A,Sign up Now - 10% Off,cnbc.com,Google Ad Manager,Smartphone,42451,122,29142,41093,7,1530.553686
PJ23H,Online Behavior>United States>Arts and Entertainment>Arts and Entertainment,320x50 | HVQYH5891M,Subscribe Today - 10% Discount,nbcchicago.com,Google Ad Manager,Smartphone,7248,10,3988,6863,7,1247
FE85D,Online Behavior>United States>Validated Demographic » Age>18 or older,300x250 | EGZIN4465T,Sign up Today - 10% Off,reference.com,Google Ad Manager,Windows PC,219088,541,75638,153987,17,6761.073824
JK50Q,Online Behavior>United States>Intent » Travel>Accommodation » Hotels,300x50 | ECZBH8950Q,10% Discount - Ends 6/1,dailymail.co.uk/news,Google Ad Manager,Smartphone,14137,44,9300,13110,8,6345.460338
KT72I,Online Behavior>United States>Intent » Auto Buyers » Type>Crossover,320x50 | ECZBH8950Q,Sign up Now - 10% Off,usatoday.com,Google Ad Manager,Smartphone,25539,78,12130,24129,15,4804.493233
XC65E,Online Behavior>United States>Validated Demographic » Age>25-54,300x250 | ECZBH8950Q,Subscribe Today - 10% Discount,weather.com,Google Ad Manager,Smartphone,198163,469,76695,183585,31,5204.313768
ZN15I,US Health and Fitness » Interest » Exercise » Health,300x50 | GEOMK7360B,10% Discount - Ends 6/1,realtor.com,BidSwitch,Smartphone,10819,20,4168,9768,2,1504.329214
CA9X,OnAudience » Interest » Shopping » Luxurious Brands,320x50 | GEOMK7360B,10% Discount - Ends 6/1,the-sun.com,Google Ad Manager,Smartphone,97346,790,44118,91080,19,1657.56487
IC65N,Online Behavior>United States>Food and Drink>Food and Grocery Retailers,320x50 | HRLWB3781J,Subscribe Today - 10% Discount,drugs.com,Google Ad Manager,Smartphone,18412,140,5668,16711,12,5244.34174
ET94I,US Financial » Likely In Market Timing » Not At All Likely to Purchase » Second House/Residence In The Next Year (Financial),300x250 | HRLWB3781J,Sign up Now - 10% Off,maxroll.gg,Google Ad Manager,Smartphone,8944,45,3002,6361,6,1755.484542
WF74S,US » AUTO » Primary Vehicle » Owned or Leased » Company Car,320x50 | HRLWB3781J,10% Discount - Ends 6/1,onechicagocenter.com,Magnite DV+,Smartphone,19829,42,15071,19095,2,1952.463773
NC3U,Media and Entertainment » Gaming » In-Market,300x250 | ZQXCO1346J,Sign up Today - 10% Off,moneyppl.com,Xandr - Monetize SSP (AppNexus),Windows PC,37076,113,9246,22565,12,1487.996078
